batch_time_avg,batch_time_cv_percent,batch_time_max,batch_time_max_min_ratio,batch_time_min,batches_per_second,epoch,lr-AdamW,lr/group_0,opt/beta1,opt/beta2,opt/eps,opt/weight_decay,step,train_loss,val_loss
0.16453708708286285,32.07538604736328,0.3926701545715332,5.369541645050049,0.07312917709350586,6.077657222747803,37,,9.355229121865705e-05,,,,,6899,0.28895696997642517,
,,,,,,,9.346267912495127e-05,,,,,,6949,,
0.16659198701381683,32.894535064697266,0.4890165328979492,3.707517623901367,0.1318986415863037,6.002689361572266,37,,9.346084698336199e-05,,,,,6949,0.5693671107292175,
,,,,,,,9.337065393995212e-05,,,,,,6999,,
0.15792104601860046,13.311631202697754,0.2729218006134033,2.0691184997558594,0.13190245628356934,6.332278251647949,37,,9.336880611954257e-05,,,,,6999,0.34250640869140625,
,,,,,,37,,,,,,,6999,,9.800281524658203
,,,,,,,9.327803703200241e-05,,,,,,7049,,
,,,,,,38,,9.32761759031564e-05,,,,,7049,0.5394566655158997,
,,,,,,,9.318482982936944e-05,,,,,,7099,,
0.1612844318151474,29.439531326293945,0.3900625705718994,4.965057373046875,0.07856154441833496,6.200226783752441,38,,9.318295633420348e-05,,,,,7099,0.4260050356388092,
,,,,,,,9.309103376942365e-05,,,,,,7149,,
0.17170926928520203,26.117630004882812,0.34824156761169434,2.4367730617523193,0.14291095733642578,5.823797225952148,38,,9.308915468864143e-05,,,,,7149,0.19301605224609375,
,,,,,,,9.299665029861627e-05,,,,,,7199,,
0.15806804597377777,7.659581184387207,0.20245957374572754,1.49810791015625,0.13514351844787598,6.326389312744141,38,,9.299475641455501e-05,,,,,7199,0.2515678405761719,
,,,,,,,9.290168087245723e-05,,,,,,7249,,
,,,,,,39,,9.289977606385946e-05,,,,,7249,0.21108882129192352,
,,,,,,,9.280612695549248e-05,,,,,,7299,,
0.20062565803527832,43.244346618652344,0.5397970676422119,4.058948040008545,0.13298940658569336,4.984407424926758,39,,9.280420636059716e-05,,,,,7299,0.20242182910442352,
,,,,,,,9.27099900212818e-05,,,,,,7349,,
0.15612664818763733,18.36615753173828,0.3496098518371582,2.632153272628784,0.13282275199890137,6.405056476593018,39,,9.270806185668334e-05,,,,,7349,0.28176116943359375,
,,,,,,,9.26132715523754e-05,,,,,,7399,,
0.1634681224822998,30.292816162109375,0.49141979217529297,3.6653666496276855,0.13407111167907715,6.117400646209717,39,,9.261132800020278e-05,,,,,7399,0.4379933774471283,
,,,,,,,9.251597304029186e-05,,,,,,7449,,
,,,,,,40,,9.251401934307069e-05,,,,,7449,0.25251007080078125,
,,,,,,,9.241809598549449e-05,,,,,,7499,,
0.17954275012016296,42.035945892333984,0.44968748092651367,3.4287402629852295,0.13115239143371582,5.569704055786133,40,,9.241613588528708e-05,,,,,7499,0.3846282958984375,
,,,,,,40,,,,,,,7499,,9.826845169067383
,,,,,,,9.23196418973687e-05,,,,,,7549,,
0.15386028587818146,7.689653396606445,0.22406959533691406,1.7021520137786865,0.1316390037536621,6.49940299987793,40,,9.231767035089433e-05,,,,,7549,0.39877572655677795,
,,,,,,,9.222061229419832e-05,,,,,,7599,,
,,,,,,41,,9.221862273989245e-05,,,,,7599,0.28404998779296875,
,,,,,,,9.212100870314222e-05,,,,,,7649,,
0.19475549459457397,37.728851318359375,0.37928342819213867,2.861133098602295,0.13256406784057617,5.134643077850342,41,,9.211900760419667e-05,,,,,7649,1.5188230276107788,
,,,,,,,9.202083266021109e-05,,,,,,7699,,
0.15438367426395416,21.668445587158203,0.3692800998687744,2.8047454357147217,0.13166260719299316,6.4773688316345215,41,,9.201882494380698e-05,,,,,7699,0.3429781496524811,
,,,,,,,9.192008571024337e-05,,,,,,7749,,
0.15940576791763306,20.837873458862305,0.37500905990600586,2.801539659500122,0.13385820388793945,6.273298263549805,41,,9.191806748276576e-05,,,,,7749,0.2918281555175781,
,,,,,,,9.181876940688175e-05,,,,,,7799,,
,,,,,,42,,9.181673522107303e-05,,,,,7799,0.438037246465683,
,,,,,,,9.171688531254884e-05,,,,,,7849,,
0.1837293952703476,40.75307083129883,0.47322678565979004,6.556698799133301,0.0721745491027832,5.442787170410156,42,,9.1714842710644e-05,,,,,7849,0.4799601137638092,
,,,,,,,9.161443499842341e-05,,,,,,7899,,
0.169341579079628,37.7288818359375,0.5340638160705566,3.936119556427002,0.1356828212738037,5.905224323272705,42,,9.161238267552108e-05,,,,,7899,0.38598379492759705,
,,,,,,,9.151142004441617e-05,,,,,,7949,,
0.16392923891544342,35.942840576171875,0.5668752193450928,4.213646411895752,0.13453316688537598,6.100193023681641,42,,9.150935511570424e-05,,,,,7949,0.374786376953125,
,,,,,,,9.140784203914508e-05,,,,,,7999,,
,,,,,,43,,9.140576730715111e-05,,,,,7999,0.36435699462890625,
,,,,,,43,,,,,,,7999,,9.821306228637695
,,,,,,,9.130370257991111e-05,,,,,,8049,,
0.16228507459163666,35.34217071533203,0.6007874011993408,4.669540882110596,0.1286609172821045,6.161996364593506,43,,9.130161197390407e-05,,,,,8049,0.21020889282226562,
,,,,,,,9.119900327267353e-05,,,,,,8099,,
0.1536833643913269,5.292391300201416,0.20050382614135742,1.4004982709884644,0.14316606521606445,6.506885051727295,43,,9.119690366787836e-05,,,,,8099,0.44697317481040955,
,,,,,,,9.10937457320252e-05,,,,,,8149,,
,,,,,,44,,9.109163511311635e-05,,,,,8149,0.2518869936466217,
,,,,,,,9.098793158116757e-05,,,,,,8199,,
0.17034077644348145,32.142234802246094,0.36562490463256836,4.881078243255615,0.07490658760070801,5.870584964752197,44,,9.098580630961806e-05,,,,,8199,0.3115946352481842,
,,,,,,,9.088156245188578e-05,,,,,,8249,,
0.1836898922920227,44.45389175415039,0.5262727737426758,4.027029991149902,0.13068509101867676,5.443957805633545,44,,9.08794318092987e-05,,,,,8249,0.33762359619140625,
,,,,,,,9.077463998452335e-05,,,,,,8299,,
0.19165882468223572,51.48099136352539,0.5737423896789551,4.341640949249268,0.13214874267578125,5.217605113983154,44,,9.077249706024304e-05,,,,,8299,0.28152719140052795,
,,,,,,,9.066716582795707e-05,,,,,,8349,,
,,,,,,45,,9.066500933840871e-05,,,,,8349,0.329303115606308,
,,,,,,,9.055914163957133e-05,,,,,,8399,,
0.17253954708576202,36.926856994628906,0.39790987968444824,5.47194766998291,0.07271814346313477,5.795772552490234,45,,9.055697591975331e-05,,,,,8399,0.19731521606445312,
,,,,,,,9.045056908523273e-05,,,,,,8449,,
0.15817873179912567,20.97224235534668,0.38605427742004395,2.8486387729644775,0.13552236557006836,6.321962356567383,45,,9.044838952831924e-05,,,,,8449,0.42586517333984375,
,,,,,,,9.034144983926441e-05,,,,,,8499,,
0.15887854993343353,10.481782913208008,0.2398688793182373,1.8334052562713623,0.13083243370056152,6.294116020202637,45,,9.033926471602172e-05,,,,,8499,0.2844606935977936,
,,,,,,45,,,,,,,8499,,9.829236030578613
,,,,,,,9.023178558442014e-05,,,,,,8549,,
,,,,,,46,,9.022958693094552e-05,,,,,8549,0.38689932227134705,
,,,,,,,9.012157801185836e-05,,,,,,8599,,
0.20842571556568146,43.00197219848633,0.5088052749633789,3.846104145050049,0.13229107856750488,4.797872543334961,46,,9.011937072500587e-05,,,,,8599,0.5380287170410156,
,,,,,,,9.001082882111622e-05,,,,,,8649,,
0.18768718838691711,50.561981201171875,0.7028746604919434,5.20188570022583,0.13511919975280762,5.328014373779297,46,,9.000860882224515e-05,,,,,8649,0.23175048828125,
,,,,,,,8.989953972008319e-05,,,,,,8699,,
,,,,,,47,,8.989730849862099e-05,,,,,8699,0.21607844531536102,
,,,,,,,8.978771242497486e-05,,,,,,8749,,
0.18671704828739166,49.4782829284668,0.575380802154541,7.495626926422119,0.07676219940185547,5.355697154998779,47,,8.978546975413337e-05,,,,,8749,0.2549184262752533,
,,,,,,,8.96753486603065e-05,,,,,,8799,,
0.29966554045677185,44.33700942993164,0.7093210220336914,4.903431415557861,0.14465808868408203,3.3370537757873535,47,,8.967309258878231e-05,,,,,8799,0.5727011561393738,
,,,,,,,8.956245015886635e-05,,,,,,8849,,
0.18390506505966187,38.01450729370117,0.4030115604400635,3.0420196056365967,0.13248157501220703,5.437588214874268,47,,8.956018427852541e-05,,,,,8849,0.33021673560142517,
,,,,,,,8.944901866168896e-05,,,,,,8899,,
,,,,,,48,,8.944674482336268e-05,,,,,8899,0.5009943842887878,
,,,,,,,8.93350559180284e-05,,,,,,8949,,
0.312216579914093,41.62760925292969,0.6903676986694336,9.38187313079834,0.07358527183532715,3.2029049396514893,48,,8.933277422329411e-05,,,,,8949,0.36904653906822205,
,,,,,,,8.922056368533108e-05,,,,,,8999,,
0.19340328872203827,47.792884826660156,0.5514447689056396,4.155889511108398,0.1326899528503418,5.1705427169799805,48,,8.921826520236209e-05,,,,,8999,0.19255320727825165,
,,,,,,48,,,,,,,8999,,9.570205688476562
,,,,,,,8.910554372920888e-05,,,,,,9049,,
0.258779913187027,43.163902282714844,0.5533730983734131,4.106675624847412,0.1347496509552002,3.8642876148223877,48,,8.910323958843946e-05,,,,,9049,0.22405751049518585,
,,,,,,,8.898999782341188e-05,,,,,,9099,,
,,,,,,49,,8.8987682829611e-05,,,,,9099,0.21111805737018585,
,,,,,,,8.887392774980073e-05,,,,,,9149,,
0.19855156540870667,41.20650863647461,0.568612813949585,4.358903884887695,0.130448579788208,5.03647518157959,49,,8.887160220183432e-05,,,,,9149,0.2026824951171875,
,,,,,,,8.875733529831966e-05,,,,,,9199,,
0.2770993411540985,43.597496032714844,0.6192278861999512,4.334626197814941,0.14285612106323242,3.608814001083374,49,,8.875499770510942e-05,,,,,9199,0.27945008873939514,
,,,,,,,8.864022226696843e-05,,,,,,9249,,
0.331667959690094,43.96590805053711,0.7205986976623535,5.423717498779297,0.13286066055297852,3.015063762664795,49,,8.863787661539391e-05,,,,,9249,0.3616536557674408,
,,,,,,,8.852259046177492e-05,,,,,,9299,,
,,,,,,50,,8.852023165673018e-05,,,,,9299,0.23892974853515625,
,,,,,,,8.840444169676708e-05,,,,,,9349,,
0.25741222500801086,45.54003143310547,0.5360438823699951,7.1996588706970215,0.07445406913757324,3.884819507598877,50,,8.840207010507584e-05,,,,,9349,0.3819173276424408,
,,,,,,,8.828577779394501e-05,,,,,,9399,,
0.19755323231220245,47.663394927978516,0.5707368850708008,4.21323823928833,0.13546276092529297,5.06192684173584,50,,8.82833992363885e-05,,,,,9399,0.3817558288574219,
,,,,,,,8.816660058325294e-05,,,,,,9449,,
,,,,,,51,,8.816421177471057e-05,,,,,9449,0.2957426607608795,
,,,,,,,8.804691190255076e-05,,,,,,9499,,
0.2183961570262909,50.192405700683594,0.5268247127532959,7.243846893310547,0.07272720336914062,4.578835487365723,51,,8.804451499599963e-05,,,,,9499,1.5638223886489868,
,,,,,,51,,,,,,,9499,,9.608695030212402
,,,,,,,8.792671359758616e-05,,,,,,9549,,
0.2648737132549286,35.202972412109375,0.4774749279022217,3.2014012336730957,0.14914560317993164,3.775383949279785,51,,8.79243016242981e-05,,,,,9549,0.2592506408691406,
,,,,,,,8.78060075219656e-05,,,,,,9599,,
0.15951111912727356,21.520626068115234,0.38463878631591797,2.917593240737915,0.1318342685699463,6.269155502319336,51,,8.780358621152118e-05,,,,,9599,0.29637590050697327,
,,,,,,,8.768479553712607e-05,,,,,,9649,,
,,,,,,52,,8.768236875766888e-05,,,,,9649,0.43241819739341736,
,,,,,,,8.756307951230631e-05,,,,,,9699,,
0.18046388030052185,38.15435791015625,0.39115333557128906,4.940483570098877,0.07917308807373047,5.5412750244140625,52,,8.75606419867836e-05,,,,,9699,0.4649391174316406,
,,,,,,,8.744086132451811e-05,,,,,,9749,,
0.18355850875377655,50.56930160522461,0.6181225776672363,4.711879730224609,0.13118386268615723,5.447854518890381,52,,8.743841317482293e-05,,,,,9749,0.34545135498046875,
,,,,,,,8.731814285851696e-05,,,,,,9799,,
0.15426035225391388,10.224713325500488,0.2179250717163086,1.6498095989227295,0.13209104537963867,6.482546806335449,52,,8.731568232178688e-05,,,,,9799,0.3799959719181061,
,,,,,,,8.719492600677353e-05,,,,,,9849,,
,,,,,,53,,8.719245670363307e-05,,,,,9849,0.3498363494873047,
,,,,,,,8.707121266944406e-05,,,,,,9899,,
0.16887955367565155,46.40755081176758,0.6422204971313477,7.513571739196777,0.08547472953796387,5.921379566192627,53,,8.70687363203615e-05,,,,,9899,0.17381858825683594,
,,,,,,,8.694700475434124e-05,,,,,,9949,,
0.15241675078868866,5.185927391052246,0.1692981719970703,1.2747453451156616,0.13280940055847168,6.5609588623046875,53,,8.694451389601454e-05,,,,,9949,0.41808953881263733,
,,,,,,,8.682230417690476e-05,,,,,,9999,,
,,,,,,54,,8.681980398250744e-05,,,,,9999,0.2223103791475296,
,,,,,,54,,,,,,,9999,,9.821276664733887
,,,,,,,8.669711286017181e-05,,,,,,10049,,
0.2191404402256012,46.092166900634766,0.5208985805511475,7.119209289550781,0.07316803932189941,4.563283443450928,54,,8.669460657984018e-05,,,,,10049,0.3158149719238281,
,,,,,,,8.65714327347474e-05,,,,,,10099,,
0.17506277561187744,35.91693878173828,0.3694186210632324,2.786933183670044,0.1325538158416748,5.712236404418945,54,,8.656891441205516e-05,,,,,10099,0.3389981687068939,
,,,,,,,8.644526573877448e-05,,,,,,10149,,
0.17239932715892792,30.31560707092285,0.3638019561767578,2.7234866619110107,0.13357949256896973,5.8004865646362305,54,,8.644273475511e-05,,,,,10149,0.26294517517089844,
,,,,,,,8.631861381790424e-05,,,,,,10199,,
,,,,,,55,,8.631607488496229e-05,,,,,10199,0.32737985253334045,
,,,,,,,8.619147892526602e-05,,,,,,10249,,
0.1859128773212433,43.47112274169922,0.5722973346710205,4.390117645263672,0.13036036491394043,5.378863334655762,55,,8.618893480161205e-05,,,,,10249,0.23007965087890625,
,,,,,,,8.606386302143703e-05,,,,,,10299,,
0.17611731588840485,41.771949768066406,0.5612843036651611,4.252408027648926,0.13199210166931152,5.678033351898193,55,,8.606130722910166e-05,,,,,10299,0.38989511132240295,
,,,,,,,8.593576807441243e-05,,,,,,10349,,
0.18097414076328278,42.593997955322266,0.5757303237915039,4.282594680786133,0.13443493843078613,5.525651454925537,55,,8.593319944338873e-05,,,,,10349,0.26363372802734375,
,,,,,,,8.580719605957476e-05,,,,,,10399,,
,,,,,,56,,8.580461872043088e-05,,,,,10399,0.43506622314453125,
,,,,,,,8.567814895966354e-05,,,,,,10449,,
0.17885175347328186,39.855350494384766,0.4024519920349121,5.493058681488037,0.07326555252075195,5.591222763061523,56,,8.567556506022811e-05,,,,,10449,0.4957021176815033,
,,,,,,,8.554862876474469e-05,,,,,,10499,,
0.18972893059253693,53.04887771606445,0.7283506393432617,5.4908037185668945,0.13264918327331543,5.270677089691162,56,,8.55460311868228e-05,,,,,10499,0.22432072460651398,
,,,,,,56,,,,,,,10499,,9.776741981506348
,,,,,,,8.541863747217977e-05,,,,,,10549,,
,,,,,,57,,8.541603165213019e-05,,,,,10549,0.20158131420612335,
,,,,,,,8.528817708659539e-05,,,,,,10599,,
0.2060357928276062,51.98644256591797,0.6169290542602539,8.488097190856934,0.07268166542053223,4.853525638580322,57,,8.528556645615026e-05,,,,,10599,0.26698049902915955,
,,,,,,,8.515724961985209e-05,,,,,,10649,,
0.17062941193580627,30.409000396728516,0.3825356960296631,2.91017746925354,0.13144755363464355,5.860654354095459,57,,8.515462832292542e-05,,,,,10649,0.5664088129997253,
,,,,,,,8.502585709101336e-05,,,,,,10699,,
0.1908785104751587,45.380558013916016,0.545722246170044,4.1526970863342285,0.13141393661499023,5.238934516906738,57,,8.502322452841327e-05,,,,,10699,0.3652559816837311,
,,,,,,,8.489400152631457e-05,,,,,,10749,,
,,,,,,58,,8.489136234857142e-05,,,,,10749,0.4879239499568939,
,,,,,,,8.476168495913162e-05,,,,,,10799,,
0.18222233653068542,37.78657531738281,0.4566919803619385,6.310385704040527,0.0723714828491211,5.4878010749816895,58,,8.475903450744227e-05,,,,,10799,0.37027230858802795,
,,,,,,,8.462890942994964e-05,,,,,,10849,,
0.18273396790027618,42.88680648803711,0.5013916492462158,3.649096727371216,0.13740158081054688,5.47243595123291,58,,8.462624828098342e-05,,,,,10849,0.19009526073932648,
,,,,,,,8.449567698633153e-05,,,,,,10899,,
0.2959180176258087,42.7486457824707,0.6334106922149658,4.379158020019531,0.14464211463928223,3.379314422607422,58,,8.449301094515249e-05,,,,,10899,0.24100875854492188,
,,,,,,,8.436198968288641e-05,,,,,,10949,,
,,,,,,59,,8.435930794803426e-05,,,,,10949,0.18187840282917023,
,,,,,,,8.422784958123787e-05,,,,,,10999,,
0.2303723841905594,48.71500778198242,0.5859980583190918,7.204381465911865,0.08133912086486816,4.3407979011535645,59,,8.422516111750156e-05,,,,,10999,0.24976730346679688,
,,,,,,59,,,,,,,10999,,9.58251953125
,,,,,,,8.409325874999225e-05,,,,,,11049,,
0.19873656332492828,45.511451721191406,0.5802481174468994,4.269197463989258,0.13591504096984863,5.031786918640137,59,,8.409056317759678e-05,,,,,11049,0.25930532813072205,
,,,,,,,8.395821926470658e-05,,,,,,11099,,
0.1701749712228775,30.08558464050293,0.39159297943115234,2.878650426864624,0.1360335350036621,5.876304626464844,59,,8.395551412831992e-05,,,,,11099,0.3295542299747467,
,,,,,,,8.38227332078569e-05,,,,,,11149,,
,,,,,,60,,8.38200212456286e-05,,,,,11149,0.2282053679227829,
,,,,,,,8.368680266880573e-05,,,,,,11199,,
0.21063141524791718,46.10348129272461,0.6134052276611328,4.6748833656311035,0.13121294975280762,4.747629642486572,60,,8.368407725356519e-05,,,,,11199,0.2947845458984375,
,,,,,,,8.355042974377004e-05,,,,,,11249,,
0.23935431241989136,46.937808990478516,0.5721056461334229,4.287538051605225,0.13343453407287598,4.1779069900512695,60,,8.354769670404494e-05,,,,,11249,0.46211114525794983,
,,,,,,,8.341361653578926e-05,,,,,,11299,,
,,,,,,61,,8.341087232111022e-05,,,,,11299,0.2575925290584564,
,,,,,,,8.327636515469208e-05,,,,,,11349,,
0.2207050919532776,52.65327835083008,0.5881972312927246,8.006197929382324,0.07346773147583008,4.530933380126953,61,,8.327361865667626e-05,,,,,11349,1.5948816537857056,
,,,,,,,8.313867771706476e-05,,,,,,11399,,
0.2371140420436859,49.26423263549805,0.5595693588256836,4.024168968200684,0.139052152633667,4.217380046844482,61,,8.313592115882784e-05,,,,,11399,0.2498881071805954,
,,,,,,,8.300055634621785e-05,,,,,,11449,,
0.3265697956085205,41.177978515625,0.6341702938079834,4.670093059539795,0.13579392433166504,3.0621323585510254,61,,8.299778710352257e-05,,,,,11449,0.22718746960163116,
,,,,,,,8.286200317215374e-05,,,,,,11499,,
,,,,,,62,,8.285923104267567e-05,,,,,11499,0.4270591735839844,
,,,,,,62,,,,,,,11499,,9.996920585632324
,,,,,,,8.272302033153377e-05,,,,,,11549,,
0.21447356045246124,52.270877838134766,0.5826919078826904,7.450180530548096,0.07821178436279297,4.66257905960083,62,,8.272023842437193e-05,,,,,11549,0.4626426696777344,
,,,,,,,8.25836099676453e-05,,,,,,11599,,
0.1763121783733368,33.64748001098633,0.37628650665283203,2.8154406547546387,0.1336510181427002,5.671757698059082,62,,8.258081652456895e-05,,,,,11599,0.34062448143959045,
,,,,,,,8.24437742303686e-05,,,,,,11649,,
0.22246423363685608,47.55842971801758,0.5987310409545898,4.447731018066406,0.1346149444580078,4.495104789733887,62,,8.244097261922434e-05,,,,,11649,0.36366018652915955,
,,,,,,,8.230351527614367e-05,,,,,,11699,,
,,,,,,63,,8.230070670833811e-05,,,,,11699,0.33171018958091736,
,,,,,,,8.216283526793715e-05,,,,,,11749,,
0.2214464694261551,62.7373161315918,0.8466784954071045,11.292198181152344,0.07497906684875488,4.515763759613037,63,,8.216001879191026e-05,,,,,11749,0.18672434985637665,
,,,,,,,8.20217363752087e-05,,,,,,11799,,
0.19035285711288452,41.58571243286133,0.38564634323120117,2.9346776008605957,0.1314101219177246,5.253401279449463,63,,8.201890886994079e-05,,,,,11799,0.3781585693359375,
,,,,,,,8.188022077387784e-05,,,,,,11849,,
,,,,,,64,,8.18773842183873e-05,,,,,11849,0.21324284374713898,
,,,,,,,8.173829064629032e-05,,,,,,11899,,
0.19344647228717804,44.19971466064453,0.5891435146331787,4.487590789794922,0.13128280639648438,5.169388771057129,64,,8.173544483724982e-05,,,,,11899,0.28120169043540955,
,,,,,,,8.159594818118418e-05,,,,,,11949,,
0.1662614494562149,25.712501525878906,0.33518433570861816,2.5137546062469482,0.13334012031555176,6.014623641967773,64,,8.159309800248593e-05,,,,,11949,0.367889404296875,
,,,,,,,8.145319557365634e-05,,,,,,11999,,
0.22652709484100342,49.62738800048828,0.5522274971008301,4.107614517211914,0.13443994522094727,4.414483070373535,64,,8.145033643813804e-05,,,,,11999,0.2743072509765625,
,,,,,,64,,,,,,,11999,,9.755428314208984
,,,,,,,8.131003502512854e-05,,,,,,12049,,
,,,,,,65,,8.130716742016375e-05,,,,,12049,0.3075338900089264,
,,,,,,,8.116646874331372e-05,,,,,,12099,,
0.1852705180644989,28.217870712280273,0.3007385730743408,2.2963948249816895,0.13096117973327637,5.397512912750244,65,,8.116359094856307e-05,,,,,12099,0.1815439909696579,
,,,,,,,8.102249894218139e-05,,,,,,12149,,
0.19537115097045898,48.183101654052734,0.586045503616333,4.348481178283691,0.13477015495300293,5.118463039398193,65,,8.101961429929361e-05,,,,,12149,0.35725530982017517,
,,,,,,,8.087812784192397e-05,,,,,,12199,,
0.1583136022090912,8.514388084411621,0.2004709243774414,1.4962000846862793,0.1339867115020752,6.316576957702637,65,,8.087523747235537e-05,,,,,12199,0.27232614159584045,
,,,,,,,8.073335766892248e-05,,,,,,12249,,
,,,,,,66,,8.073046046774834e-05,,,,,12249,0.3601417541503906,
,,,,,,,8.058819065571197e-05,,,,,,12299,,
0.1999131590127945,49.36481475830078,0.7822582721710205,5.923814296722412,0.13205313682556152,5.002171993255615,66,,8.058528328547254e-05,,,,,12299,0.4955787658691406,
,,,,,,,8.044262904094752e-05,,,,,,12349,,
0.15775330364704132,7.745739459991455,0.21179628372192383,1.5851686000823975,0.13361120223999023,6.339011192321777,66,,8.043971320148557e-05,,,,,12349,0.23371505737304688,
,,,,,,,8.029667506936925e-05,,,,,,12399,,
,,,,,,67,,8.029375021578744e-05,,,,,12399,0.19405491650104523,
,,,,,,,8.01503309917679e-05,,,,,,12449,,
0.1791454404592514,37.11025619506836,0.39278459548950195,5.304490566253662,0.07404756546020508,5.582056522369385,67,,8.014740160433576e-05,,,,,12449,0.2395680695772171,
,,,,,,,8.000359906495025e-05,,,,,,12499,,
0.16405051946640015,22.673458099365234,0.33429622650146484,2.4973995685577393,0.13385772705078125,6.0956830978393555,67,,8.00006600911729e-05,,,,,12499,0.5729840397834778,
,,,,,,67,,,,,,,12499,,9.786369323730469
,,,,,,,7.985648155170409e-05,,,,,,12549,,
0.278387188911438,42.86472702026367,0.5513007640838623,4.189856052398682,0.13157987594604492,3.5921192169189453,67,,7.98535329522565e-05,,,,,12549,0.3796475827693939,
,,,,,,,7.970898072076339e-05,,,,,,12599,,
,,,,,,68,,7.970602746354416e-05,,,,,12599,0.49328485131263733,
,,,,,,,7.95610988467736e-05,,,,,,12649,,
0.21036222577095032,53.6429328918457,0.656153678894043,8.237255096435547,0.07965683937072754,4.753705024719238,68,,7.955813634907827e-05,,,,,12649,0.3751487731933594,
,,,,,,,7.941283821025605e-05,,,,,,12699,,
0.16730022430419922,31.762798309326172,0.3911266326904297,2.9065768718719482,0.134566068649292,5.977278232574463,68,,7.940986688481644e-05,,,,,12699,0.18834049999713898,
,,,,,,,7.926420109757322e-05,,,,,,12749,,
0.16908717155456543,24.912281036376953,0.34171319007873535,2.5627872943878174,0.13333654403686523,5.914109230041504,68,,7.926122634671628e-05,,,,,12749,0.25136566162109375,
,,,,,,,7.911518980089316e-05,,,,,,12799,,
,,,,,,69,,7.91122074588202e-05,,,,,12799,0.18330509960651398,
,,,,,,,7.896580661815449e-05,,,,,,12849,,
0.1899614781141281,39.00191879272461,0.5074465274810791,3.8047232627868652,0.13337278366088867,5.264225006103516,69,,7.896281749708578e-05,,,,,12849,0.1914011687040329,
,,,,,,,7.881605385303064e-05,,,,,,12899,,
0.18192963302135468,38.4044189453125,0.4045848846435547,3.053494453430176,0.13249897956848145,5.496630668640137,69,,7.881305646151304e-05,,,,,12899,0.26332029700279236,
,,,,,,,7.866593381489453e-05,,,,,,12949,,
0.18507781624794006,44.865543365478516,0.617180585861206,4.3549933433532715,0.14171791076660156,5.403132915496826,69,,7.866292435210198e-05,,,,,12949,0.3305409848690033,
,,,,,,,7.851544881878292e-05,,,,,,12999,,
,,,,,,70,,7.851243572076783e-05,,,,,12999,0.21379978954792023,
,,,,,,70,,,,,,,12999,,9.819727897644043
,,,,,,,7.836460118536052e-05,,,,,,13049,,
0.16055260598659515,34.75069046020508,0.5397937297821045,6.942793846130371,0.07774877548217773,6.228488445281982,70,,7.836158329155296e-05,,,,,13049,0.2633463442325592,
,,,,,,,7.821339324088445e-05,,,,,,13099,,
0.2853029668331146,45.69075012207031,0.5654487609863281,3.944949150085449,0.14333486557006836,3.5050461292266846,70,,7.821036706445739e-05,,,,,13099,0.37953439354896545,
,,,,,,,7.80618273171682e-05,,,,,,13149,,
,,,,,,71,,7.805879431543872e-05,,,,,13149,0.26032066345214844,
,,,,,,,7.790990575154586e-05,,,,,,13199,,
0.18395665287971497,42.55009078979492,0.405684232711792,5.320160865783691,0.07625412940979004,5.436063289642334,71,,7.790686504449695e-05,,,,,13199,1.5457814931869507,
,,,,,,,7.7757630886836e-05,,,,,,13249,,
0.1807994395494461,39.65620422363281,0.3947451114654541,3.03589129447937,0.13002610206604004,5.5309906005859375,71,,7.77545792516321e-05,,,,,13249,0.2425130158662796,
,,,,,,,7.76050050713053e-05,,,,,,13299,,
0.18676872551441193,41.696990966796875,0.46616578102111816,3.4377682209014893,0.13560128211975098,5.354215621948242,71,,7.760195148875937e-05,,,,,13299,0.2477855682373047,
,,,,,,,7.745203065863274e-05,,,,,,13349,,
,,,,,,72,,7.744896720396355e-05,,,,,13349,0.4529469907283783,
,,,,,,,7.729871000787288e-05,,,,,,13399,,
0.1549968421459198,21.591209411621094,0.3673379421234131,4.903120040893555,0.07491922378540039,6.451744079589844,72,,7.729564094915986e-05,,,,,13399,0.4298286437988281,
,,,,,,,7.714504548341987e-05,,,,,,13449,,
0.1726800501346588,32.39270782470703,0.4205896854400635,2.856029748916626,0.147263765335083,5.791057109832764,72,,7.714196544839069e-05,,,,,13449,0.3222770690917969,
,,,,,,,7.699103945497081e-05,,,,,,13499,,
0.20485417544841766,44.077693939208984,0.5132501125335693,3.822327136993408,0.1342768669128418,4.881521224975586,72,,7.698795525357127e-05,,,,,13499,0.40502676367759705,
,,,,,,72,,,,,,,13499,,10.088815689086914
,,,,,,,7.683669429748919e-05,,,,,,13549,,
,,,,,,73,,7.683360308874398e-05,,,,,13549,0.3399626314640045,
,,,,,,,7.668201239116819e-05,,,,,,13599,,
0.18477898836135864,53.20787048339844,0.6346437931060791,8.385381698608398,0.0756845474243164,5.411870956420898,73,,7.667891622986645e-05,,,,,13599,0.16313426196575165,
,,,,,,,7.652699612139417e-05,,,,,,13649,,
0.17589695751667023,31.458438873291016,0.3535759449005127,2.6721291542053223,0.13231992721557617,5.685146331787109,73,,7.652389467693865e-05,,,,,13649,0.3665364682674408,
,,,,,,,7.637164787870979e-05,,,,,,13699,,
,,,,,,74,,7.636853842996061e-05,,,,,13699,0.18642933666706085,
,,,,,,,7.621597005877716e-05,,,,,,13749,,
0.17370127141475677,45.08428192138672,0.5573718547821045,7.711193084716797,0.0722808837890625,5.757010459899902,74,,7.621285476488993e-05,,,,,13749,0.2729441225528717,
